TRIP_SET,TRIP,SET_NO,TRIP_ID,BOARD_DATE,LATITUDE,LONGITUDE,year,month,Code6600.wgt,Code6600.no,STATION,BOTTOM_TEMPERATURE,DEPTH
S27112005.12,S27112005,12,100020788,2005-11-26 23:00,44.2775,-59.946,2005,11,0,0,127,5.102439024,148
S27112005.13,S27112005,13,100020788,2005-11-26 23:00,44.392,-59.94333,2005,11,0,0,126,5.066176471,163
S27112005.14,S27112005,14,100020788,2005-11-26 23:00,44.39517,-60.0985,2005,11,0,0,125,4.926515152,146
S27112005.2,S27112005,2,100020788,2005-11-26 23:00,44.26967,-59.46767,2005,11,0,0,344,4.813432836,134
S27112005.4,S27112005,4,100020788,2005-11-26 23:00,44.20917,-59.22083,2005,11,0,0,348,4.960416667,161
S27112005.6,S27112005,6,100020788,2005-11-26 23:00,44.40183,-59.12917,2005,11,999.548456,3476.690282,351,4.311267606,119
S27112005.7,S27112005,7,100020788,2005-11-26 23:00,44.41283,-59.3245,2005,11,0,0,347,4.841176471,161
S27112005.8,S27112005,8,100020788,2005-11-26 23:00,44.36567,-59.44167,2005,11,0,0,343,5.276984127,192
S27112005.9,S27112005,9,100020788,2005-11-26 23:00,44.45067,-59.51967,2005,11,66.05308589,220.176953,340,5.3248,71
S27112008.1,S27112008,1,100026057,2008-11-26 23:00,45.08833,-60.767,2008,11,0,0,100,2.080740741,150
S27112008.2,S27112008,2,100026057,2008-11-26 23:00,45.03917,-60.86567,2008,11,0,0,104,2.099382716,183
S27112008.3,S27112008,3,100026057,2008-11-26 23:00,44.97367,-61.1265,2008,11,0,0,159,2.1,181
S27112019.1,S27112019,1,100055510,2019-11-26 23:00,44.16833,-60.162,2019,11,1269.621564,2019.852488,128,4.140947899,179
S27112019.2,S27112019,2,100055510,2019-11-26 23:00,44.2635,-60.0925,2019,11,0,0,514,3.75429823,97
S27112019.3,S27112019,3,100055510,2019-11-26 23:00,44.39517,-60.11667,2019,11,104.6980838,1046.980838,125,4.3149,156
S27112019.4,S27112019,4,100055510,2019-11-26 23:00,44.50683,-60.033,2019,11,598.8513595,1996.171198,601,4.061366116,108
S27112019.5,S27112019,5,100055510,2019-11-26 23:00,44.64717,-60.03767,2019,11,0,0,124,3.612191667,99
S27112019.6,S27112019,6,100055510,2019-11-26 23:00,44.72283,-60.01667,2019,11,0,0,121,3.276879167,212
S27112019.7,S27112019,7,100055510,2019-11-26 23:00,44.78233,-59.933,2019,11,0,0,305,3.85810625,256
S28052002.1,S28052002,1,100018030,2002-05-27 23:00,46.7604,-60.0608,2002,5,NA,497.0327147,NA,3.928571429,142.74
S28052002.10,S28052002,10,100018030,2002-05-27 23:00,47.1831,-60.2593,2002,5,NA,0,NA,5,193.98
S28052002.11,S28052002,11,100018030,2002-05-27 23:00,47.0412,-60.1848,2002,5,NA,0,NA,4,177.51
S28052002.12,S28052002,12,100018030,2002-05-27 23:00,47.0342,-60.0722,2002,5,NA,0,NA,4.826086957,223.26
S28052002.2,S28052002,2,100018030,2002-05-27 23:00,46.7519,-59.8911,2002,5,NA,0,NA,3,118.95
S28052002.3,S28052002,3,100018030,2002-05-27 23:00,46.764,-59.7896,2002,5,NA,0,NA,3,128.1
S28052002.5,S28052002,5,100018030,2002-05-27 23:00,46.8084,-59.7273,2002,5,NA,5942.256126,NA,6,261.69
S28052002.6,S28052002,6,100018030,2002-05-27 23:00,46.9573,-59.7994,2002,5,NA,0,NA,5.059360731,366
S28052002.7,S28052002,7,100018030,2002-05-27 23:00,47.0635,-59.9021,2002,5,NA,0,NA,5.035353535,378.81
S28052002.8,S28052002,8,100018030,2002-05-27 23:00,47.2139,-60.0108,2002,5,NA,0,NA,5,373.32
S28052002.9,S28052002,9,100018030,2002-05-27 23:00,47.2949,-60.146,2002,5,NA,0,NA,5.971530249,311.1
S28062003.1,S28062003,1,100018060,2003-06-27 23:00,44.4471,-57.5825,2003,6,NA,6053.940611,NA,0.31375,80.52
S28062003.10,S28062003,10,100018060,2003-06-27 23:00,44.3509,-57.8684,2003,6,NA,1249.809404,NA,0.667413793,120.78
S28062003.11,S28062003,11,100018060,2003-06-27 23:00,44.3253,-57.9024,2003,6,NA,944.3093557,NA,4.048362069,162.87
S28062003.12,S28062003,12,100018060,2003-06-27 23:00,44.2692,-58.0615,2003,6,NA,5056.87403,NA,3.202916667,153.72
S28062003.13,S28062003,13,100018060,2003-06-27 23:00,44.2476,-58.1431,2003,6,NA,4902.846231,NA,2.655378151,148.23
S28062003.14,S28062003,14,100018060,2003-06-27 23:00,44.2344,-58.2,2003,6,NA,6210.408645,NA,0.477368421,129.93
S28062003.15,S28062003,15,100018060,2003-06-27 23:00,44.209,-58.3077,2003,6,NA,17547.73947,NA,0.577017544,115.29
S28062003.16,S28062003,16,100018060,2003-06-27 23:00,44.2972,-58.3805,2003,6,NA,6426.19653,NA,1.618275862,60.39
S28062003.17,S28062003,17,100018060,2003-06-27 23:00,44.2525,-58.3943,2003,6,NA,29808.79785,NA,1.110982143,118.95
S28062003.18,S28062003,18,100018060,2003-06-27 23:00,44.2325,-58.4386,2003,6,NA,1044.792883,NA,1.368983051,104.31
S28062003.19,S28062003,19,100018060,2003-06-27 23:00,44.148,-58.4665,2003,6,NA,776.3111248,NA,1.107083333,117.12
S28062003.2,S28062003,2,100018060,2003-06-27 23:00,44.4837,-57.4857,2003,6,NA,4772.889985,NA,0.531754386,73.2
S28062003.20,S28062003,20,100018060,2003-06-27 23:00,44.1486,-58.5329,2003,6,NA,4272.307378,NA,0.741355932,87.84
S28062003.3,S28062003,3,100018060,2003-06-27 23:00,44.5663,-57.377,2003,6,NA,0,NA,0.517589286,65.88
S28062003.4,S28062003,4,100018060,2003-06-27 23:00,44.4651,-57.3763,2003,6,NA,509.1196049,NA,0.447538462,82.35
S28062003.5,S28062003,5,100018060,2003-06-27 23:00,44.4098,-57.4228,2003,6,NA,542.3787648,NA,0.39421875,140.91
S28062003.6,S28062003,6,100018060,2003-06-27 23:00,44.3547,-57.5531,2003,6,NA,0,NA,6.152459016,237.9
S28062003.7,S28062003,7,100018060,2003-06-27 23:00,44.3996,-57.6153,2003,6,NA,2172.511931,NA,2.588852459,98.82
S28062003.8,S28062003,8,100018060,2003-06-27 23:00,44.3683,-57.7288,2003,6,NA,13420.19862,NA,2.906147541,131.76
S28062003.9,S28062003,9,100018060,2003-06-27 23:00,44.3895,-57.8125,2003,6,NA,38479.46898,NA,0.566985294,95.16
S28082002.1,S28082002,1,100018031,2002-08-27 23:00,45.759,-58.7827,2002,8,NA,31608.1288,NA,4,270.84
S28082002.11,S28082002,11,100018031,2002-08-27 23:00,45.5628,-58.4138,2002,8,NA,0,NA,2.110169492,106.14
S28082002.2,S28082002,2,100018031,2002-08-27 23:00,45.783,-58.602,2002,8,NA,17651.88834,NA,4,298.29
S28082002.3,S28082002,3,100018031,2002-08-27 23:00,45.758,-58.4332,2002,8,NA,950.6946012,NA,3,148.23
S28082002.4,S28082002,4,100018031,2002-08-27 23:00,45.7203,-58.2908,2002,8,NA,0,NA,3,243.39
S28082002.5,S28082002,5,100018031,2002-08-27 23:00,45.5975,-58.0408,2002,8,NA,0,NA,3,140.91
S28082002.6,S28082002,6,100018031,2002-08-27 23:00,45.4401,-57.9482,2002,8,NA,0,NA,2.033898305,115.29
S28082002.7,S28082002,7,100018031,2002-08-27 23:00,45.4891,-58.1468,2002,8,NA,0,NA,2,91.5
S28082002.8,S28082002,8,100018031,2002-08-27 23:00,45.5068,-58.1826,2002,8,NA,0,NA,2.101694915,86.01
S28082019.1,S28082019,1,100055230,2019-08-27 23:00,46.90933,-60.3505,2019,8,0,0,169,1.418391589,62
S28082019.2,S28082019,2,100055230,2019-08-27 23:00,47.07367,-60.36333,2019,8,0,0,167,3.929486364,159
S28082019.5,S28082019,5,100055230,2019-08-27 23:00,47.23617,-60.25583,2019,8,0,0,614,7.163808784,210
S28082019.6,S28082019,6,100055230,2019-08-27 23:00,47.3015,-60.16333,2019,8,0,0,333,6.885303968,293
S28092004.1,S28092004,1,100018547,2004-09-27 23:00,44.72883,-58.63233,2004,9,NA,0,365,1.553277311,88
S28092004.10,S28092004,10,100018547,2004-09-27 23:00,45.081,-59.34617,2004,9,NA,506.7153302,56,1.531323529,119
S28092004.11,S28092004,11,100018547,2004-09-27 23:00,45.014,-59.21517,2004,9,NA,0,57,1.625166667,95
S28092004.2,S28092004,2,100018547,2004-09-27 23:00,44.81317,-58.68767,2004,9,NA,0,364,1.480381679,225
S28092004.3,S28092004,3,100018547,2004-09-27 23:00,44.85583,-58.81083,2004,9,NA,349.2734768,370,1.58,302
S28092004.4,S28092004,4,100018547,2004-09-27 23:00,45.0505,-58.79067,2004,9,NA,0,61,1.682121212,101
S28092004.5,S28092004,5,100018547,2004-09-27 23:00,45.03317,-58.9015,2004,9,NA,0,62,1.777767857,101
S28092004.6,S28092004,6,100018547,2004-09-27 23:00,45.12467,-59.095,2004,9,NA,0,58,1.731755725,82
S28092004.7,S28092004,7,100018547,2004-09-27 23:00,45.254,-59.21133,2004,9,NA,0,44,1.742715232,100
S28092004.9,S28092004,9,100018547,2004-09-27 23:00,45.24317,-59.38483,2004,9,NA,0,55,1.704615385,92
S28092005.1,S28092005,1,100020562,2005-09-27 23:00,44.246,-63.66817,2005,9,0,0,529,6.437209302,124
S28092005.10,S28092005,10,100020562,2005-09-27 23:00,44.439,-62.87733,2005,9,0,0,538,6.91559633,121
S28092005.11,S28092005,11,100020562,2005-09-27 23:00,44.43483,-62.752,2005,9,0,0,241,6.751879699,148
S28092005.12,S28092005,12,100020562,2005-09-27 23:00,44.51117,-62.83967,2005,9,0,0,244,5.120930233,119
S28092005.2,S28092005,2,100020562,2005-09-27 23:00,44.178,-63.58533,2005,9,0,0,264,7.150387597,143
S28092005.3,S28092005,3,100020562,2005-09-27 23:00,44.17817,-63.48,2005,9,0,0,263,7.397692308,150
S28092005.5,S28092005,5,100020562,2005-09-27 23:00,44.30267,-63.23233,2005,9,0,0,542,8.240441176,157
S28092005.7,S28092005,7,100020562,2005-09-27 23:00,44.418,-63.03117,2005,9,0,0,258,7.53902439,143
S28092005.8,S28092005,8,100020562,2005-09-27 23:00,44.36133,-63.07583,2005,9,0,0,259,8.532467532,152
S28092005.9,S28092005,9,100020562,2005-09-27 23:00,44.35167,-62.92067,2005,9,0,0,256,8.045341615,161
S28092006.1,S28092006,1,100022252,2006-09-27 23:00,46.71967,-59.76583,2006,9,0,0,180,2.576377953,92
S28092006.10,S28092006,10,100022252,2006-09-27 23:00,46.38783,-59.5395,2006,9,0,0,24,2.976,115
S28092006.11,S28092006,11,100022252,2006-09-27 23:00,46.40917,-59.41433,2006,9,0,0,23,3.0625,128
S28092006.12,S28092006,12,100022252,2006-09-27 23:00,46.354,-59.36433,2006,9,0,0,512,3.397744361,121
S28092006.13,S28092006,13,100022252,2006-09-27 23:00,46.378,-59.25117,2006,9,0,0,15,4.439705882,156
S28092006.5,S28092006,5,100022252,2006-09-27 23:00,46.54617,-59.62567,2006,9,0,0,11,2.599212598,86
S28092006.8,S28092006,8,100022252,2006-09-27 23:00,46.46967,-59.41367,2006,9,0,0,14,3.116901408,148
S28092006.9,S28092006,9,100022252,2006-09-27 23:00,46.4355,-59.55083,2006,9,0,0,22,3.214285714,121
S28092007.1,S28092007,1,100024403,2007-09-27 23:00,45.1555,-60.221,2007,9,0,0,97,2.182113821,79
S28092007.2,S28092007,2,100024403,2007-09-27 23:00,45.053,-60.35683,2007,9,0,0,98,2.292941176,68
S28092007.3,S28092007,3,100024403,2007-09-27 23:00,45.14533,-60.57883,2007,9,501.4537159,1114.341591,99,2.851304348,79
S28092007.4,S28092007,4,100024403,2007-09-27 23:00,45.09133,-60.76633,2007,9,0,0,100,1.841860465,152
S28092007.5,S28092007,5,100024403,2007-09-27 23:00,45.04217,-60.86683,2007,9,0,0,104,1.792366412,183
S28092010.1,S28092010,1,100033001,2010-09-27 23:00,45.36267,-59.947,2010,9,0,0,81,2.52238806,152
S28092010.10,S28092010,10,100033001,2010-09-27 23:00,45.23533,-60.59233,2010,9,0,0,114,2.043448276,154
S28092010.11,S28092010,11,100033001,2010-09-27 23:00,45.20217,-60.73783,2010,9,0,0,115,2.078064516,165
S28092010.12,S28092010,12,100033001,2010-09-27 23:00,45.09033,-60.767,2010,9,24.05600034,240.5600034,100,2.661654135,150
S28092010.3,S28092010,3,100033001,2010-09-27 23:00,45.33333,-60.0095,2010,9,63.38783245,316.9391622,82,2.551666667,192
S28092010.4,S28092010,4,100033001,2010-09-27 23:00,45.273,-60.07467,2010,9,0,0,83,2.343609023,152
S28092010.5,S28092010,5,100033001,2010-09-27 23:00,45.3075,-60.23467,2010,9,0,0,84,2.112765957,143
S28092010.6,S28092010,6,100033001,2010-09-27 23:00,45.23283,-60.31767,2010,9,0,0,96,2.598529412,93
S28092010.7,S28092010,7,100033001,2010-09-27 23:00,45.149,-60.2295,2010,9,0,0,97,2.430075188,79
S28092010.8,S28092010,8,100033001,2010-09-27 23:00,45.05267,-60.3565,2010,9,0,0,98,2.674452555,68
S28092010.9,S28092010,9,100033001,2010-09-27 23:00,45.14517,-60.577,2010,9,0,0,99,2.651181102,79
S28092011.1,S28092011,1,100035656,2011-09-27 23:00,44.93283,-61.62183,2011,9,0,0,212,3.063636364,88
S28092011.10,S28092011,10,100035656,2011-09-27 23:00,44.65667,-60.95283,2011,9,100.6060354,503.0301771,141,3.404137931,157
S28092011.2,S28092011,2,100035656,2011-09-27 23:00,44.87483,-61.70267,2011,9,0,0,213,3.026865672,95
S28092011.3,S28092011,3,100035656,2011-09-27 23:00,44.81,-61.79517,2011,9,0,0,328,3.036363636,104
S28092011.4,S28092011,4,100035656,2011-09-27 23:00,44.755,-61.56833,2011,9,0,0,326,2.952713178,128
S28092011.5,S28092011,5,100035656,2011-09-27 23:00,44.69733,-61.4845,2011,9,0,0,325,7.065925926,143
S28092011.6,S28092011,6,100035656,2011-09-27 23:00,44.73617,-61.32933,2011,9,0,0,535,3.062307692,113
S28092011.7,S28092011,7,100035656,2011-09-27 23:00,44.64767,-61.34833,2011,9,0,0,324,3.583064516,113
S28092011.8,S28092011,8,100035656,2011-09-27 23:00,44.52317,-61.22417,2011,9,0,0,139,4.44375,102
S28092011.9,S28092011,9,100035656,2011-09-27 23:00,44.604,-61.09367,2011,9,0,0,140,2.877981651,108
S28092012.1,S28092012,1,100038557,2012-09-27 23:00,45.04583,-60.85417,2012,9,0,0,104,5.626380208,161
S28092012.2,S28092012,2,100038557,2012-09-27 23:00,45.07067,-60.99233,2012,9,0,0,101,4.658540244,172
S28092012.3,S28092012,3,100038557,2012-09-27 23:00,44.97433,-61.12217,2012,9,0,0,159,6.051169863,178
S28092012.4,S28092012,4,100038557,2012-09-27 23:00,44.83283,-61.25133,2012,9,0,0,157,7.843728169,150
S28092012.5,S28092012,5,100038557,2012-09-27 23:00,44.88933,-61.28283,2012,9,0,0,158,5.412152113,165
S28092012.6,S28092012,6,100038557,2012-09-27 23:00,45.008,-61.39,2012,9,24.50779822,245.0779822,331,5.034985714,99
S28092012.7,S28092012,7,100038557,2012-09-27 23:00,44.88817,-61.45033,2012,9,0,0,330,8.405507895,130
S28092012.8,S28092012,8,100038557,2012-09-27 23:00,44.93367,-61.62217,2012,9,0,0,212,6.054118987,84
S28092013.1,S28092013,1,100041837,2013-09-27 23:00,45.58867,-60.19383,2013,9,0,0,88,2.313093548,154
S28092013.10,S28092013,10,100041837,2013-09-27 23:00,45.79533,-59.08433,2013,9,0,0,36,3.6649648,196
S28092013.11,S28092013,11,100041837,2013-09-27 23:00,45.8755,-59.00417,2013,9,0,0,33,3.43847395,156
S28092013.2,S28092013,2,100041837,2013-09-27 23:00,45.57917,-60.07383,2013,9,0,0,89,3.048760465,170
S28092013.3,S28092013,3,100041837,2013-09-27 23:00,45.6945,-60.00117,2013,9,0,0,540,1.919088333,134
S28092013.4,S28092013,4,100041837,2013-09-27 23:00,45.72533,-59.88833,2013,9,0,0,509,2.024173171,115
S28092013.5,S28092013,5,100041837,2013-09-27 23:00,45.71067,-59.75533,2013,9,0,0,52,2.567843284,146
S28092013.6,S28092013,6,100041837,2013-09-27 23:00,45.6345,-59.726,2013,9,0,0,79,2.684865833,137
S28092013.7,S28092013,7,100041837,2013-09-27 23:00,45.697,-59.631,2013,9,0,0,606,2.5352008,172
S28092013.8,S28092013,8,100041837,2013-09-27 23:00,45.678,-59.4365,2013,9,0,0,49,3.45749685,183
S28092013.9,S28092013,9,100041837,2013-09-27 23:00,45.75433,-59.27867,2013,9,0,0,50,2.840007692,159
S28092014.1,S28092014,1,100044557,2014-09-27 23:00,46.27017,-59.50417,2014,9,0,0,26,1.565811712,101
S28092014.2,S28092014,2,100044557,2014-09-27 23:00,46.38767,-59.5355,2014,9,0,0,24,1.311677869,117
S28092014.3,S28092014,3,100044557,2014-09-27 23:00,46.43483,-59.55183,2014,9,0,0,22,2.706880328,123
S28092014.4,S28092014,4,100044557,2014-09-27 23:00,46.40917,-59.6895,2014,9,0,0,21,1.417588235,79
S28092014.5,S28092014,5,100044557,2014-09-27 23:00,46.3635,-59.78183,2014,9,0,0,704,4.343498246,64
S28092014.6,S28092014,6,100044557,2014-09-27 23:00,46.50583,-59.8395,2014,9,47.0452744,235.226372,800,5.527136,57
S28092014.7,S28092014,7,100044557,2014-09-27 23:00,46.48833,-60.01683,2014,9,0,0,613,1.867990826,86
S28092014.8,S28092014,8,100044557,2014-09-27 23:00,46.4935,-60.088,2014,9,42.97722418,214.8861209,2,1.366595763,99
S28092019.1,S28092019,1,100055271,2019-09-27 23:00,44.282,-63.73683,2019,9,0,0,269,5.68855,115
S28092019.10,S28092019,10,100055271,2019-09-27 23:00,44.602,-62.435,2019,9,0,0,532,8.227202655,130
S28092019.11,S28092019,11,100055271,2019-09-27 23:00,44.6985,-62.38867,2019,9,0,0,230,3.342265385,95
S28092019.12,S28092019,12,100055271,2019-09-27 23:00,44.67483,-62.24233,2019,9,0,0,225,8.107033945,132
S28092019.2,S28092019,2,100055271,2019-09-27 23:00,44.261,-63.54783,2019,9,0,0,722,7.498225893,137
S28092019.3,S28092019,3,100055271,2019-09-27 23:00,44.313,-63.398,2019,9,0,0,618,6.637168595,126
S28092019.4,S28092019,4,100055271,2019-09-27 23:00,44.4225,-63.03383,2019,9,0,0,258,8.574116667,143
S28092019.7,S28092019,7,100055271,2019-09-27 23:00,44.56867,-62.7275,2019,9,0,0,531,4.742448039,112
S28092019.8,S28092019,8,100055271,2019-09-27 23:00,44.5185,-62.6925,2019,9,0,0,240,8.025558095,128
S28092019.9,S28092019,9,100055271,2019-09-27 23:00,44.5415,-62.635,2019,9,0,0,236,8.835576724,130
S28102005.1,S28102005,1,100020712,2005-10-27 23:00,46.20733,-59.19,2005,10,21.7262966,217.262966,17,2.912403101,93
S28102005.4,S28102005,4,100020712,2005-10-27 23:00,46.26717,-59.08067,2005,10,0,0,16,3.2984375,139
S28102005.5,S28102005,5,100020712,2005-10-27 23:00,46.21617,-58.892,2005,10,0,0,205,5.470542636,214
S28102005.6,S28102005,6,100020712,2005-10-27 23:00,46.39283,-59.08233,2005,10,0,0,204,5.65748503,275
S28102005.7,S28102005,7,100020712,2005-10-27 23:00,46.3805,-59.251,2005,10,0,0,15,3.591044776,157
S28102005.8,S28102005,8,100020712,2005-10-27 23:00,46.355,-59.36533,2005,10,0,0,512,3.154225352,128
S28102009.1,S28102009,1,100028870,2009-10-27 23:00,44.6445,-61.886,2009,10,0,0,216,7.297709924,145
S28102009.10,S28102009,10,100028870,2009-10-27 23:00,44.89217,-61.28483,2009,10,0,0,158,3.837209302,167
S28102009.11,S28102009,11,100028870,2009-10-27 23:00,44.83283,-61.25167,2009,10,0,0,157,3.585344828,152
S28102009.12,S28102009,12,100028870,2009-10-27 23:00,44.79383,-61.027,2009,10,0,0,156,3.496428571,170
S28102009.13,S28102009,13,100028870,2009-10-27 23:00,44.8075,-60.92033,2009,10,138.2441539,1658.929847,155,3.897959184,254
S28102009.3,S28102009,3,100028870,2009-10-27 23:00,44.72183,-61.88417,2009,10,0,0,215,6,130
S28102009.6,S28102009,6,100028870,2009-10-27 23:00,44.8745,-61.70367,2009,10,0,0,213,4.07394958,99
S28102009.7,S28102009,7,100028870,2009-10-27 23:00,44.934,-61.6225,2009,10,0,0,212,4.013178295,86
S28102009.8,S28102009,8,100028870,2009-10-27 23:00,44.88817,-61.45017,2009,10,0,0,330,3.366666667,130
S28102009.9,S28102009,9,100028870,2009-10-27 23:00,45.00717,-61.388,2009,10,0,0,331,3.57480315,101
S28102015.2,S28102015,2,100045775,2015-10-27 23:00,44.395,-60.09967,2015,10,196.0053201,1680.045601,125,5.24693985,154
S28102015.3,S28102015,3,100045775,2015-10-27 23:00,44.47433,-60.21383,2015,10,0,0,602,4.47792093,148
S28102015.4,S28102015,4,100045775,2015-10-27 23:00,44.57817,-60.2995,2015,10,749.8216125,1441.964639,147,3.283567826,81
S28102015.5,S28102015,5,100045775,2015-10-27 23:00,44.652,-60.32367,2015,10,0,0,603,3.845666892,196
S28102015.6,S28102015,6,100045775,2015-10-27 23:00,44.77117,-60.52017,2015,10,0,0,149,4.58245,141
S28102015.7,S28102015,7,100045775,2015-10-27 23:00,44.73483,-60.3495,2015,10,0,0,119,3.90713697,238
S28102016.1,S28102016,1,100048165,2016-10-27 23:00,45.37067,-60.225,2016,10,0,0,85,3.645122689,187
S28102016.2,S28102016,2,100048165,2016-10-27 23:00,45.311,-60.24183,2016,10,0,0,84,3.574371171,188
S28102016.3,S28102016,3,100048165,2016-10-27 23:00,45.23183,-60.316,2016,10,0,0,96,3.12407069,86
S28102016.4,S28102016,4,100048165,2016-10-27 23:00,45.153,-60.2225,2016,10,0,0,97,3.133796552,81
S28102016.5,S28102016,5,100048165,2016-10-27 23:00,45.05217,-60.35633,2016,10,0,0,98,3.194248673,70
S28102016.6,S28102016,6,100048165,2016-10-27 23:00,45.145,-60.5785,2016,10,388.5552848,597.7773613,99,3.132900885,79
S28102016.7,S28102016,7,100048165,2016-10-27 23:00,45.237,-60.59183,2016,10,0,0,114,3.396431356,157
S28102016.8,S28102016,8,100048165,2016-10-27 23:00,45.205,-60.738,2016,10,0,0,115,3.387116038,159
S28102017.1,S28102017,1,100050150,2017-10-27 23:00,45.0675,-60.9945,2017,10,0,0,101,3.503519444,176
S28102017.2,S28102017,2,100050150,2017-10-27 23:00,45.12767,-61.18267,2017,10,0,0,102,3.4835375,90
S28102017.3,S28102017,3,100050150,2017-10-27 23:00,44.98133,-61.11633,2017,10,128.3227387,1710.96985,159,3.715544167,179
S28102017.4,S28102017,4,100050150,2017-10-27 23:00,44.83367,-61.251,2017,10,0,0,157,5.06876087,150
S28102017.5,S28102017,5,100050150,2017-10-27 23:00,44.88817,-61.28133,2017,10,171.9514385,3009.150174,158,4.10170431,168
S28112003.1,S28112003,1,100018061,2003-11-27 23:00,44.3045,-59.1499,2003,11,NA,0,NA,4.29210084,215.94
S28112003.10,S28112003,10,100018061,2003-11-27 23:00,44.8601,-59.7247,2003,11,NA,2638.661671,NA,1.963966942,221.43
S28112003.12,S28112003,12,100018061,2003-11-27 23:00,44.9557,-59.6345,2003,11,NA,0,NA,1.624545455,87.84
S28112003.13,S28112003,13,100018061,2003-11-27 23:00,45.0361,-59.6046,2003,11,NA,0,NA,1.413070175,129.93
S28112003.14,S28112003,14,100018061,2003-11-27 23:00,45.084,-59.7155,2003,11,NA,0,NA,1.926929524,115.29
S28112003.2,S28112003,2,100018061,2003-11-27 23:00,44.4018,-59.1298,2003,11,NA,4351.880634,NA,4.595645161,118.95
S28112003.3,S28112003,3,100018061,2003-11-27 23:00,44.4109,-59.3233,2003,11,NA,656.1120114,NA,2.424464286,164.7
S28112003.4,S28112003,4,100018061,2003-11-27 23:00,44.3713,-59.4392,2003,11,NA,50477.51731,NA,4.335046729,193.98
S28112003.5,S28112003,5,100018061,2003-11-27 23:00,44.4569,-59.5287,2003,11,NA,59736.99791,NA,4.838333333,71.37
S28112003.6,S28112003,6,100018061,2003-11-27 23:00,44.5892,-59.6413,2003,11,NA,1093.825628,NA,5.761067961,58.56
S28112003.7,S28112003,7,100018061,2003-11-27 23:00,44.5926,-59.7532,2003,11,NA,644.251026,NA,2.677837838,82.35
S28112003.8,S28112003,8,100018061,2003-11-27 23:00,44.679,-59.6671,2003,11,NA,2917.124493,NA,2.217288136,214.11
S28112003.9,S28112003,9,100018061,2003-11-27 23:00,44.7731,-59.6015,2003,11,NA,201.0292699,NA,1.914193548,212.28
S28112005.1,S28112005,1,100020789,2005-11-27 23:00,44.87533,-60.858,2005,11,0,0,154,2.742857143,179
S28112005.10,S28112005,10,100020789,2005-11-27 23:00,44.93867,-61.62583,2005,11,137.515429,275.0308581,212,3.187022901,93
